prod_cd,prod_descr,country_code,prod_status_descr,npd_launch,long_descr,category_descr,development_descr,sector_descr,segment_descr,brand_descr,subbrand_descr,type_descr,set_sample_cd,team_category_descr,price_segment_desc,thumbnail_url,image_url,color
32291,The ONE Kohl Eye Pencil - black,G,Ongoing (N),2014-12-06 00:00:00.000,The ONE Kohl Eye Pencil - Black,Colour Cosmetics,Global Development,Eye Make-Up,Eye Liner/Pencil,The ONE,Everyday Beauty,Eye Pencil,REGP,Colour Cosmetics,Eye Liner,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/322/32291.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/322/32291.ashx?u=0101010000,NULL
32295,To you Classic Watch for Him,G,Limited Life (L),2018-08-27 00:00:00.000,To you Classic Watch for Him,Accessories,Global Development,Men Accessories,Men Jewellery,Non Branded,Not Applicable,Men Watch,REGP,Accessories,Jewellery,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/322/32295.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/322/32295.ashx?u=0101010000,NULL
31850,Essense&Co. Lem&Verb Liq Hand Soap,G,Ongoing (N),2015-10-23 00:00:00.000,Essense&Co. Lemon & Verbena Liquid Hand Soap,Personal Care,Global Development,Bath & Shower,Liquid Soap,Essense&Co,Not Applicable,Liquid Hand Soap,REGP,Personal & Hair Care,Soap Liquid,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/318/31850.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/318/31850.ashx?u=0101010000,NULL
31852,Essense&Co. Lem&Verb Body Wash,G,Ongoing (N),2015-10-23 00:00:00.000,Essense&Co. Lemon & Verbena Body Wash,Personal Care,Global Development,Bath & Shower,Body Wash/Shower Gel,Essense&Co,Not Applicable,Shower Gel,REGP,Personal & Hair Care,Shower gels,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/318/31852.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/318/31852.ashx?u=0101010000,NULL
34036,Love Nature Lip Balm Melon,G,Limited Life (L),2018-04-01 00:00:00.000,Love Nature Lip Balm Melon,Skin Care,Global Development,Facial Care,Lip Care,Love Nature,Not Applicable,Lip Balm,REGP,Skin Care,Lip Care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/34/340/34036.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/34/340/34036.ashx?u=0101010000,NULL
32602,LN Exfoliating SG Mint & Raspberry,G,Ongoing (N),2017-03-07 00:00:00.000,Love Nature Exfoliating Shower Gel Energising Mint & Raspberry,Personal Care,Global Development,Bath & Shower,Body Wash/Shower Gel,Love Nature,Energizing,Shower Gel,REGP,Personal & Hair Care,Shower gels,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32602.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32602.ashx?u=0101010000,NULL
32608,LN Shower Gel Olive Oil & Aloe Vera,G,Ongoing (N),2017-03-07 00:00:00.000,Love Nature Shower Gel Caring Olive Oil & Aloe Vera,Personal Care,Global Development,Bath & Shower,Body Wash/Shower Gel,Love Nature,Moisturizing,Shower Gel,REGP,Personal & Hair Care,Shower gels,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32608.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32608.ashx?u=0101010000,NULL
32610,LN Exfoliating SG Strawberry&Lime,G,Ongoing (N),2017-04-18 00:00:00.000,Love Nature Exfoliating Shower Gel Refreshing Strawberry & Lime,Personal Care,Global Development,Bath & Shower,Body Wash/Shower Gel,Love Nature,Exfoliating,Shower Gel,REGP,Personal & Hair Care,Shower gels,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32610.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32610.ashx?u=0101010000,NULL
33402,COLOURBOX Foundation - Porc,G,Ongoing (N),2017-06-20 00:00:00.000,COLOURBOX Foundation - Porcelain,Colour Cosmetics,Global Development,Facial Make-Up,Foundation/Concealer,Colourbox,Not Applicable,Liquid Foundation,REGP,Colour Cosmetics,Foundation,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/334/33402.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/334/33402.ashx?u=0101010000,NULL
32897,HairX Adv C  Activator Fort Scalp T,G,Ongoing (N),2018-03-11 00:00:00.000,HairX Advanced Care  Activator Fortifying Scalp Tonic,Hair Care,Global Development,Conditioners,Conditioners,Hair X,Hair Activator,Scalp Treatment,REGP,Personal & Hair Care,Hair Treatment,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/328/32897.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/328/32897.ashx?u=0101010000,NULL
32041,Love Nature Face wash Neem,G,Discontinued (D),2015-07-01 00:00:00.000,Love Nature Face Wash Neem,Skin Care,Global Development,Facial Care,Facial Cleansers,Love Nature,Neem,Facial Cleanser,REGP,Skin Care,Cleansers and Toners,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/320/32041.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/320/32041.ashx?u=0101010000,NULL
32603,LN BL Mint & Raspberry,G,Ongoing (N),2017-03-07 00:00:00.000,Love Nature Body Lotion Energising Mint & Raspberry,Skin Care,Global Development,Body Care,General Purpose Body Care,Love Nature,Energizing,Body Lotion,REGP,Personal & Hair Care,Body Care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32603.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32603.ashx?u=0101010000,NULL
34043,Essense&Co. ElderflowerBergamot HBW,G,Discontinued (D),2018-10-29 00:00:00.000,Essense&Co. Elderflower & Bergamot Hand & Body Wash,Personal Care,Global Development,Bath & Shower,Liquid Soap,Essense&Co,Not Applicable,Liquid Hand Soap,REGP,Personal & Hair Care,Soap Liquid,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/340/34043.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/340/34043.ashx?u=0101010000,NULL
34044,Essense&Co. ElderflowerBergamot HBL,G,Discontinued (D),2018-10-29 00:00:00.000,Essense&Co. Elderflower & Bergamot Hand & Body Lotion,Skin Care,Global Development,Body Care,General Purpose Body Care,Essense&Co,Not Applicable,Body Lotion,REGP,Personal & Hair Care,Body Care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/340/34044.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/340/34044.ashx?u=0101010000,NULL
32908,HairX AC CC HB Mul.Treat.Spray w22B,G,Ongoing (N),2018-04-15 00:00:00.000,HairX Advanced Care CC Hair Beautifier Multi Treatment Spray With 22 Benefits,Hair Care,Global Development,Conditioners,Conditioners,Hair X,CC,Hair Leave-in Treatment,REGP,Personal & Hair Care,Hair Treatment,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/329/32908.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/329/32908.ashx?u=0101010000,NULL
33434,NovAge Advanced Skin Treatment,G,Ongoing (N),2017-10-03 00:00:00.000,NovAge Advanced Skin Renewing Treatment,Skin Care,Global Development,Facial Care,Anti-Agers,Novage,Not Applicable,Anti-Aging Treatment,REGP,Skin Care,Serums/Treatments/Capsules,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/334/33434.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/33/334/33434.ashx?u=0101010000,NULL
31779,Love Potion Perfumed Body Cream,G,Ongoing (N),2015-10-02 00:00:00.000,Love Potion Perfumed Body Cream,Skin Care,Global Development,Body Care,General Purpose Body Care,Love Potion,Not Applicable,Women Ext Body Cream,REGP,Woman Fragrance,Body Care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/317/31779.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/317/31779.ashx?u=0101010000,NULL
31781,GG Essenza Perfumed Body Cream,G,Ongoing (N),2015-10-23 00:00:00.000,Giordani Gold Essenza Perfumed Body Cream,Skin Care,Global Development,Body Care,General Purpose Body Care,Giordani Gold,Not Applicable,Women Ext Body Cream,REGP,Woman Fragrance,Body Care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/317/31781.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/317/31781.ashx?u=0101010000,NULL
31784,Possess Perfumed Body Cream,G,Ongoing (N),2015-09-11 00:00:00.000,Possess Perfumed Body Cream,Skin Care,Global Development,Body Care,General Purpose Body Care,Possess,Not Applicable,Women Ext Body Cream,REGP,Woman Fragrance,Body Care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/317/31784.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/317/31784.ashx?u=0101010000,NULL
32902,HairX AC Frizz C.Smootheing Shampoo,G,Ongoing (N),2018-04-23 00:00:00.000,HairX Advanced Care Frizz Control Smoothening Shampoo,Hair Care,Global Development,Shampoos,Shampoos,Hair X,Frizz Control,Shampoo,REGP,Personal & Hair Care,Hair Shampoo,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/329/32902.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/329/32902.ashx?u=0101010000,NULL
31983,Optimals Body Tummy and Bust Gel,G,Ongoing (N),2016-02-23 00:00:00.000,Optimals Body Tummy and Bust Gel - Caffeine + Nut Grass,Skin Care,Global Development,Body Care,Firming / Anti-Cellulite,Optimals,Not Applicable,Anti-Cellulite,REGP,Skin Care,Body Care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/319/31983.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/319/31983.ashx?u=0101010000,NULL
32903,HairX AC F.C Smoothng. Conditioner,G,Ongoing (N),2018-04-23 00:00:00.000,HairX Advanced Care Frizz Control Smoothening Conditioner,Hair Care,Global Development,Conditioners,Conditioners,Hair X,Frizz Control,Rinse Conditioner,REGP,Personal & Hair Care,Hair Conditioner,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/329/32903.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/329/32903.ashx?u=0101010000,NULL
32904,HairX AC FC Smooth Split Ends Serum,G,Ongoing (N),2018-04-23 00:00:00.000,HairX Advanced Care Frizz Control Smoothening Split Ends Serum,Hair Care,Global Development,Conditioners,Conditioners,Hair X,Frizz Control,Hair Serum Treatment,REGP,Personal & Hair Care,Hair Treatment,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/329/32904.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/329/32904.ashx?u=0101010000,NULL
32618,LN Shampoo Wheat & Coconut Oil,G,Ongoing (N),2017-03-07 00:00:00.000,Love Nature Shampoo for Dry Hair Wheat & Coconut Oil,Hair Care,Global Development,Shampoos,Shampoos,Love Nature,For Dry Hair,Shampoo,REGP,Personal & Hair Care,Hair Shampoo,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32618.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32618.ashx?u=0101010000,NULL
32619,LN Conditioner Wheat & Coconut Oil,G,Ongoing (N),2017-03-07 00:00:00.000,Love Nature Conditioner for Dry Hair Wheat & Coconut Oil,Hair Care,Global Development,Conditioners,Conditioners,Love Nature,For Dry Hair,Rinse Conditioner,REGP,Personal & Hair Care,Hair Conditioner,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32619.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32619.ashx?u=0101010000,NULL
32621,LN Shampoo Rosehip & Linseed Oil,G,Discontinued (D),2017-03-28 00:00:00.000,Love Nature Shampoo for Coloured Hair Rosehip & Linseed Oil,Hair Care,Global Development,Shampoos,Shampoos,Love Nature,For Coloured Hair,Shampoo,REGP,Personal & Hair Care,Hair Shampoo,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32621.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32621.ashx?u=0101010000,NULL
32622,LN Conditioner Rosehip & Linseed Oi,G,Discontinued (D),2017-03-28 00:00:00.000,Love Nature Conditioner for Coloured Hair Rosehip & Linseed Oil,Hair Care,Global Development,Conditioners,Conditioners,Love Nature,For Coloured Hair,Rinse Conditioner,REGP,Personal & Hair Care,Hair Conditioner,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32622.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32622.ashx?u=0101010000,NULL
33447,M&H Gold Hand Scrub,G,Ongoing (N),2017-06-20 00:00:00.000,Milk & Honey Gold Smoothing Hand Scrub,Skin Care,Global Development,Hand Care,Hand Care,Milk & Honey,Gold,Hand Scrub,REGP,Personal & Hair Care,Hand Care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/33/334/33447.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/33/334/33447.ashx?u=0101010000,NULL
35545,Royal Velvet Cleansing Milk,G,Ongoing (N),2018-01-11 00:00:00.000,Royal Velvet Cleansing Milk,Skin Care,Global Development,Facial Care,Facial Cleansers,Royal Velvet,Not Applicable,Facial Cleanser,REGP,Skin Care,Cleansers and Toners,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/35/355/35545.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/35/355/35545.ashx?u=0101010000,NULL
35546,Royal Velvet Face Toner,G,Ongoing (N),2018-01-11 00:00:00.000,Royal Velvet Face Toner,Skin Care,Global Development,Facial Care,Toners,Royal Velvet,Not Applicable,Facial Toner,REGP,Skin Care,Cleansers and Toners,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/35/355/35546.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/35/355/35546.ashx?u=0101010000,NULL
32255,LN Facial Kit Tropical fruits,G,Ongoing (N),2017-05-01 00:00:00.000,Love Nature Facial Kit Tropical fruits,Skin Care,India Products,Facial Care,Facial Moisturisers,Love Nature,Tropical Fruits,Facial Moisturiser Kit,REGP,Skin Care,Day Cream,https://media-asia-cdn.oriflame.com/-/media/IN/Images/Catalog/Products/32255.ashx?u=1802261527&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/IN/Images/Catalog/Products/32255.ashx?u=1802261527,NULL
32002,NFM Original Shaving Foam,G,Ongoing (N),2016-01-01 00:00:00.000,North for Men Original Shaving Foam,Personal Care,Global Development,Men Shaving,Men Pre Shave,North for Men,Original,Shaving Foam,REGP,Personal & Hair Care,Men Shaving,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/320/32002.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/320/32002.ashx?u=0101010000,NULL
32004,NFM Original Aftershave Balm,G,Ongoing (N),2015-12-15 00:00:00.000,North for Men Original Aftershave Balm,Personal Care,Global Development,Men Shaving,Men Post Shave,North for Men,Original,After Shave Balm,REGP,Personal & Hair Care,Men Shaving,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/320/32004.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/320/32004.ashx?u=0101010000,NULL
32620,LN Hot Oil Wheat & Coconut Oil,G,Ongoing (N),2017-03-07 00:00:00.000,Love Nature Hot Oil for Dry Hair Wheat & Coconut Oil,Hair Care,Global Development,Conditioners,Conditioners,Love Nature,For Dry Hair,Hair Oil Treatment,REGP,Personal & Hair Care,Hair Treatment,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32620.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32620.ashx?u=0101010000,NULL
32950,Eclat Lui Edt,G,Ongoing (N),2017-01-03 00:00:00.000,Eclat Lui Eau de Toilette,Fragrances,Global Development,Men Fragrance,Male Fragrance,Eclat,Not Applicable,Male Eau de Toilette,REGP,Men Fragrance,Male Edt and Edp,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/329/32950.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/329/32950.ashx?u=0101010000,NULL
32160,Giordani Gold Original PerfumedROD,G,Ongoing (N),2016-01-12 00:00:00.000,Giordani Gold Original Perfumed Roll-On Deodorant,Personal Care,Global Development,Deodorant,Deodorants,Giordani Gold,Not Applicable,Women Ext Deodorant Roll-on,REGP,Woman Fragrance,Deodorant,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/32/321/32160.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/32/321/32160.ashx?u=0101010000,NULL
34082,Giordani Gold Essenza Body Spray,G,Ongoing (N),2018-05-14 00:00:00.000,Giordani Gold Essenza Perfumed Body Spray,Personal Care,Global Development,Deodorant,Deodorants,Giordani Gold,Essenza,Women Ext Deodorant Spray,REGP,Woman Fragrance,Deodorant,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/340/34082.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/340/34082.ashx?u=0101010000,NULL
34090,LN Body Lotion Coconut Water &Melon,G,Ongoing (N),2018-03-15 00:00:00.000,Love Nature Body Lotion Invigorating Coconut Water & Melon,Skin Care,Global Development,Body Care,General Purpose Body Care,Love Nature,Not Applicable,Body Cream,REGP,Personal & Hair Care,Body Care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/340/34090.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/340/34090.ashx?u=0101010000,NULL
34060,LovinLoving Care 2in1 Sh & Co 400ml,G,Ongoing (N),2017-09-01 00:00:00.000,Loving Care 2in1 Shampoo & Conditioner,Hair Care,Global Development,2in1,2in1,Loving Care,Not Applicable,2in1 Jumbo,REGP,Personal & Hair Care,Hair Shampoo,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/340/34060.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/340/34060.ashx?u=0101010000,NULL
34063,Loving Care Body Lotion 400ml,G,Ongoing (N),2017-09-01 00:00:00.000,Loving Care Body Lotion,Skin Care,Global Development,Body Care,General Purpose Body Care,Loving Care,Not Applicable,Body Lotion,REGP,Personal & Hair Care,Body Care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/340/34063.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/340/34063.ashx?u=0101010000,NULL
31527,Laura Knit Scarf,G,Limited Life (L),2018-08-04 00:00:00.000,Laura Knit Scarf,Accessories,Global Development,Fashion Accessories,Fashion Textile,Non Branded,Not Applicable,Scarf,REGP,Accessories,Textiles,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31527.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31527.ashx?u=0101010000,NULL
31541,NovAge Ultimate Lift Night Cream,G,Ongoing (N),2015-10-02 00:00:00.000,NovAge Ultimate Lift Overnight Lifting & Contouring Cream,Skin Care,Global Development,Facial Care,Anti-Agers,Novage,Ultimate Lift,Anti-Aging Night,REGP,Skin Care,Night cream,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31541.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31541.ashx?u=0101010000,NULL
31816,Giordani Gold Essenza Parfum,G,Ongoing (N),2015-09-01 00:00:00.000,Giordani Gold Essenza Parfum,Fragrances,Global Development,Women Fragrance,Female Fragrance,Giordani Gold,Not Applicable,Female Eau de Parfum,REGP,Woman Fragrance,Female Edt and Edp,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/318/31816.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/318/31816.ashx?u=0101010000,NULL
31825,Possess Man Eau de Toilette,G,Ongoing (N),2015-10-02 00:00:00.000,Possess Man Eau de Toilette,Fragrances,Global Development,Men Fragrance,Male Fragrance,Possess,Not Applicable,Male Eau de Toilette,REGP,Men Fragrance,Male Edt and Edp,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/318/31825.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/318/31825.ashx?u=0101010000,NULL
32626,LN Hair Oil Coconut Oil,G,Ongoing (N),2017-04-18 00:00:00.000,Love Nature Hair Oil Coconut Oil,Hair Care,Global Development,Conditioners,Conditioners,Love Nature,For All Hair Types,Hair Oil Treatment,REGP,Personal & Hair Care,Hair Treatment,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32626.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/32/326/32626.ashx?u=0101010000,NULL
34100,LN Fragranced Talc Floral Bloom,G,Ongoing (N),2018-08-27 00:00:00.000,Love Nature Fragranced Talc Floral Bloom,Personal Care,Global Development,Bath & Shower,Talc Powder,Love Nature,Not Applicable,Talc Powder,REGP,Personal & Hair Care,Talcs,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/341/34100.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/341/34100.ashx?u=0101010000,NULL
34103,LN Fragranced Talc Sandal Caress,G,Ongoing (N),2018-08-27 00:00:00.000,Love Nature Fragranced Talc Sandal Caress,Personal Care,Global Development,Bath & Shower,Talc Powder,Love Nature,Not Applicable,Talc Powder,REGP,Personal & Hair Care,Talcs,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/341/34103.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/341/34103.ashx?u=0101010000,NULL
34104,LN Fragranced Talc Cooling Delight,G,Ongoing (N),2018-08-27 00:00:00.000,Love Nature Fragranced Talc Cooling Delight,Personal Care,Global Development,Bath & Shower,Talc Powder,Love Nature,Not Applicable,Talc Powder,REGP,Personal & Hair Care,Talcs,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/341/34104.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/34/341/34104.ashx?u=0101010000,NULL
34143,NovAge Day Shield SPF50 UVA/PA++++,G,Ongoing (N),2017-03-07 00:00:00.000,NovAge Day Shield SPF50 UVA/PA++++  Advanced Skin Protector,Skin Care,Global Development,Sun Care,Sun Protection,Novage,Not Applicable,Sun Protection Face,REGP,Skin Care,Sun Care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/34/341/34143.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/34/341/34143.ashx?u=0101010000,NULL
31542,NovAge Ultimate Lift Eye Cream,G,Ongoing (N),2015-10-02 00:00:00.000,NovAge Ultimate Lift Advanced Lifting Eye Cream,Skin Care,Global Development,Facial Care,Anti-Agers,Novage,Ultimate Lift,Anti-Aging Eye,REGP,Skin Care,Eye care,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31542.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31542.ashx?u=0101010000,NULL
31543,NovAge Ultimate Lift Serum,G,Ongoing (N),2015-10-02 00:00:00.000,NovAge Ultimate Lift Lifting Concentrate Serum,Skin Care,Global Development,Facial Care,Anti-Agers,Novage,Ultimate Lift,Anti-Aging Serum,REGP,Skin Care,Serums/Treatments/Capsules,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31543.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31543.ashx?u=0101010000,NULL
31544,NovAge Ecollagen Day Cream,G,Discontinued (D),2016-02-02 00:00:00.000,NovAge Ecollagen Wrinkle Smoothing Day Cream SPF 15,Skin Care,Global Development,Facial Care,Anti-Agers,Novage,Ecollagen,Anti-Aging Day,REGP,Skin Care,Day Cream,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31544.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/3/31/315/31544.ashx?u=0101010000,NULL
31545,NovAge Ecollagen Night Cream,G,Discontinued (D),2016-02-02 00:00:00.000,NovAge Ecollagen Wrinkle Smoothing Night Cream,Skin Care,Global Development,Facial Care,Anti-Agers,Novage,Ecollagen,Anti-Aging Night,REGP,Skin Care,Night cream,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/31/315/31545.ashx?u=0101010000&w=351&h=351,https://media-asia-cdn.oriflame.com/-/media/Images/Catalog/Products/_global/03/31/315/31545.ashx?u=0101010000,NULL
